ID,Obscure ID,Entity,Type,Account Subdomain,dashboard_url
6095,WN6zayN3,Moonbase Capital Fund,Fund,moonbasecapital,https://moonbasecapital.decilehub.com/firm_admin/entities/WN6zayN3/dashboard
6094,yKvO0YNx,Moonbase Capital GP,General Partnership,moonbasecapital,https://moonbasecapital.decilehub.com/firm_admin/entities/yKvO0YNx/dashboard
6093,L8Z9a4nO,Moonbase Capital Firm,Management Company,moonbasecapital,https://moonbasecapital.decilehub.com/firm_admin/entities/L8Z9a4nO/dashboard
6089,RneP49Nq,Malgudi Ventures Fund,Fund,malgudiventures,https://malgudiventures.decilehub.com/firm_admin/entities/RneP49Nq/dashboard
6088,7NarQXnD,Malgudi Ventures GP,General Partnership,malgudiventures,https://malgudiventures.decilehub.com/firm_admin/entities/7NarQXnD/dashboard
6087,WnW1qJKE,Malgudi Ventures Firm,Management Company,malgudiventures,https://malgudiventures.decilehub.com/firm_admin/entities/WnW1qJKE/dashboard
6086,9KRx7Rnp,KEY Fund,Fund,key,https://key.decilehub.com/firm_admin/entities/9KRx7Rnp/dashboard
6085,OnYyZ5nV,KEY GP,General Partnership,key,https://key.decilehub.com/firm_admin/entities/OnYyZ5nV/dashboard
6084,EK4bw4n4,KEY Firm,Management Company,key,https://key.decilehub.com/firm_admin/entities/EK4bw4n4/dashboard
6083,08xXJM8W,Counter Culture Ventures Fund,Fund,counterculture,https://counterculture.decilehub.com/firm_admin/entities/08xXJM8W/dashboard
6082,l8ymWX8Z,Counter Culture Ventures GP,General Partnership,counterculture,https://counterculture.decilehub.com/firm_admin/entities/l8ymWX8Z/dashboard
6081,g8b3WpKx,Counter Culture Ventures Firm,Management Company,counterculture,https://counterculture.decilehub.com/firm_admin/entities/g8b3WpKx/dashboard
6059,3K5kGdnQ,Bullish Ventures Fund,Fund,bullishvc,https://bullishvc.decilehub.com/firm_admin/entities/3K5kGdnQ/dashboard
6058,2N3BlZKy,Bullish Ventures GP,General Partnership,bullishvc,https://bullishvc.decilehub.com/firm_admin/entities/2N3BlZKy/dashboard
6057,2nElP7NZ,Bullish Ventures Firm,Management Company,bullishvc,https://bullishvc.decilehub.com/firm_admin/entities/2nElP7NZ/dashboard
6050,yKvOVYNx,CFO Fund,Fund,go,https://go.decilehub.com/firm_admin/entities/yKvOVYNx/dashboard
6049,L8Z9v4nO,CFO GP,General Partnership,go,https://go.decilehub.com/firm_admin/entities/L8Z9v4nO/dashboard
6048,GNM6J4n1,CFO Firm,Management Company,go,https://go.decilehub.com/firm_admin/entities/GNM6J4n1/dashboard
6047,zKq4qd85,"AgileGTM Web3 Fund I, LP",Fund,agilegtm,https://agilegtm.decilehub.com/firm_admin/entities/zKq4qd85/dashboard
6046,LnpApj84,"AgileGTM Partners GP, Ltd",General Partnership,agilegtm,https://agilegtm.decilehub.com/firm_admin/entities/LnpApj84/dashboard
6045,RnePQ9Nq,"AgileGTM Capital, Ltd.",Management Company,agilegtm,https://agilegtm.decilehub.com/firm_admin/entities/RnePQ9Nq/dashboard
6044,7NarEXnD,Digital Hub Ventures Fund,Fund,digitalhubventures,https://digitalhubventures.decilehub.com/firm_admin/entities/7NarEXnD/dashboard
6043,WnW1XJKE,Digital Hub Ventures GP,General Partnership,digitalhubventures,https://digitalhubventures.decilehub.com/firm_admin/entities/WnW1XJKE/dashboard
6042,9KRxJRnp,Digital Hub Ventures Firm,Management Company,digitalhubventures,https://digitalhubventures.decilehub.com/firm_admin/entities/9KRxJRnp/dashboard
6035,Wnw2XON4,B2B Paradise Fund Fund,Fund,b2bparadise,https://b2bparadise.decilehub.com/firm_admin/entities/Wnw2XON4/dashboard
6034,9KJVMAKZ,B2B Paradise Fund GP,General Partnership,b2bparadise,https://b2bparadise.decilehub.com/firm_admin/entities/9KJVMAKZ/dashboard
6033,6N0r448y,B2B Paradise Fund Firm,Management Company,b2bparadise,https://b2bparadise.decilehub.com/firm_admin/entities/6N0r448y/dashboard
6032,6NQ9XONr,D ventures Fund,Fund,dventures,https://dventures.decilehub.com/firm_admin/entities/6NQ9XONr/dashboard
6031,gNrvMvN1,D ventures GP,General Partnership,dventures,https://dventures.decilehub.com/firm_admin/entities/gNrvMvN1/dashboard
6030,y8m725NW,D ventures Firm,Management Company,dventures,https://dventures.decilehub.com/firm_admin/entities/y8m725NW/dashboard
6029,GNXOx7Kg,Gratitude Railroad Fund,Fund,gratitude,https://gratitude.decilehub.com/firm_admin/entities/GNXOx7Kg/dashboard
6028,PKLoV782,Gratitude Railroad GP,General Partnership,gratitude,https://gratitude.decilehub.com/firm_admin/entities/PKLoV782/dashboard
6027,3nOzOXN6,Gratitude Railroad Firm,Management Company,gratitude,https://gratitude.decilehub.com/firm_admin/entities/3nOzOXN6/dashboard
6020,g8grymnZ,Upright Venture Partners Fund,Fund,uprightvp,https://uprightvp.decilehub.com/firm_admin/entities/g8grymnZ/dashboard
6019,yN2w1GnQ,Upright Venture Partners GP,General Partnership,uprightvp,https://uprightvp.decilehub.com/firm_admin/entities/yN2w1GnQ/dashboard
6018,PN7dqpn0,Upright Venture Partners Firm,Management Company,uprightvp,https://uprightvp.decilehub.com/firm_admin/entities/PN7dqpn0/dashboard
6011,J8PLVm8A,Gather Capital Fund,Fund,gathercapital,https://gathercapital.decilehub.com/firm_admin/entities/J8PLVm8A/dashboard
6010,BKVLXWn3,Gather Capital GP,General Partnership,gathercapital,https://gathercapital.decilehub.com/firm_admin/entities/BKVLXWn3/dashboard
6009,oND97PnR,Gather Capital Firm,Management Company,gathercapital,https://gathercapital.decilehub.com/firm_admin/entities/oND97PnR/dashboard
6005,L8Z9Q4nO,"EHI Cleantech Ventures Fund I, LP",Fund,ehicleantechventures,https://ehicleantechventures.decilehub.com/firm_admin/entities/L8Z9Q4nO/dashboard
6004,GNM6O4n1,"EHI Cleantech Ventures GP, LLC",General Partnership,ehicleantechventures,https://ehicleantechventures.decilehub.com/firm_admin/entities/GNM6O4n1/dashboard
6003,zKq41d85,"EHI Cleantech Management Company, LLC",Management Company,ehicleantechventures,https://ehicleantechventures.decilehub.com/firm_admin/entities/zKq41d85/dashboard
5990,LnpALM84,Verras Capital Fund,Fund,verras,https://verras.decilehub.com/firm_admin/entities/LnpALM84/dashboard
5989,RnePbQNq,Verras Capital GP,General Partnership,verras,https://verras.decilehub.com/firm_admin/entities/RnePbQNq/dashboard
5988,7Nar33nD,Verras Capital Firm,Management Company,verras,https://verras.decilehub.com/firm_admin/entities/7Nar33nD/dashboard
5981,g8b33yKx,rolodex Fund,Fund,takshil,https://takshil.decilehub.com/firm_admin/entities/g8b33yKx/dashboard
5980,3N9rr2nJ,rolodex GP,General Partnership,takshil,https://takshil.decilehub.com/firm_admin/entities/3N9rr2nJ/dashboard
5979,Wnw22BN4,rolodex Firm,Management Company,takshil,https://takshil.decilehub.com/firm_admin/entities/Wnw22BN4/dashboard
5975,gNrvv1N1,"Siol Venture Capital Fund I, LP",Fund,siol,https://siol.decilehub.com/firm_admin/entities/gNrvv1N1/dashboard
5974,y8m77dNW,"Siol Venture Capital GP, LLC",General Partnership,siol,https://siol.decilehub.com/firm_admin/entities/y8m77dNW/dashboard
5973,GNXOOQKg,"Siol Venture Capital, LLC",Management Company,siol,https://siol.decilehub.com/firm_admin/entities/GNXOOQKg/dashboard
5972,PKLoo082,Web3vc.fund Fund,Fund,web3vcfund,https://web3vcfund.decilehub.com/firm_admin/entities/PKLoo082/dashboard
5971,3nOzzwN6,Web3vc.fund GP,General Partnership,web3vcfund,https://web3vcfund.decilehub.com/firm_admin/entities/3nOzzwN6/dashboard
5970,bnl77pNa,Web3vc.fund Firm,Management Company,web3vcfund,https://web3vcfund.decilehub.com/firm_admin/entities/bnl77pNa/dashboard
5969,kKkQQOnj,Paramo Ventures Fund,Fund,paramoventures,https://paramoventures.decilehub.com/firm_admin/entities/kKkQQOnj/dashboard
5968,3nz44OKm,Paramo Ventures GP,General Partnership,paramoventures,https://paramoventures.decilehub.com/firm_admin/entities/3nz44OKm/dashboard
5967,9nGbbdNm,Paramo Ventures Firm,Management Company,paramoventures,https://paramoventures.decilehub.com/firm_admin/entities/9nGbbdNm/dashboard
5966,0ndrr3KA,BADideas.fund Fund,Fund,badideas,https://badideas.decilehub.com/firm_admin/entities/0ndrr3KA/dashboard
5965,p8B33DKk,BADideas.fund GP,General Partnership,badideas,https://badideas.decilehub.com/firm_admin/entities/p8B33DKk/dashboard
5964,g8grr0nZ,BADideas.fund Firm,Management Company,badideas,https://badideas.decilehub.com/firm_admin/entities/g8grr0nZ/dashboard
5963,yN2wwxnQ,gener8tor Fund,Fund,g8impact,https://g8impact.decilehub.com/firm_admin/entities/yN2wwxnQ/dashboard
5962,PN7ddgn0,gener8tor GP,General Partnership,g8impact,https://g8impact.decilehub.com/firm_admin/entities/PN7ddgn0/dashboard
5961,zn1rrE8o,gener8tor Firm,Management Company,g8impact,https://g8impact.decilehub.com/firm_admin/entities/zn1rrE8o/dashboard
5957,2nElljNZ,CASELI Capital Fund,Fund,caselicapital,https://caselicapital.decilehub.com/firm_admin/entities/2nElljNZ/dashboard
5956,w8o11aNq,CASELI Capital GP,General Partnership,caselicapital,https://caselicapital.decilehub.com/firm_admin/entities/w8o11aNq/dashboard
5955,J8PLLj8A,CASELI Capital Firm,Management Company,caselicapital,https://caselicapital.decilehub.com/firm_admin/entities/J8PLLj8A/dashboard
5954,BKVLLen3,"Not Yet Ventures Fund I, LP",Fund,notyet,https://notyet.decilehub.com/firm_admin/entities/BKVLLen3/dashboard
5953,oND99XnR,"Not Yet Ventures GP, LLC",General Partnership,notyet,https://notyet.decilehub.com/firm_admin/entities/oND99XnR/dashboard
5952,mnjJJOnL,"Not Yet Ventures, LLC",Management Company,notyet,https://notyet.decilehub.com/firm_admin/entities/mnjJJOnL/dashboard
5945,RnePPQNq,TheGoodScienceFund Fund,Fund,thegoodsciencefund,https://thegoodsciencefund.decilehub.com/firm_admin/entities/RnePPQNq/dashboard
5944,7Narr3nD,TheGoodScienceFund GP,General Partnership,thegoodsciencefund,https://thegoodsciencefund.decilehub.com/firm_admin/entities/7Narr3nD/dashboard
5943,WnW111KE,TheGoodScienceFund Firm,Management Company,thegoodsciencefund,https://thegoodsciencefund.decilehub.com/firm_admin/entities/WnW111KE/dashboard
5939,08xX5k8W,Caerus Fund,Fund,caerus,https://caerus.decilehub.com/firm_admin/entities/08xX5k8W/dashboard
5938,l8ym4j8Z,Caerus GP,General Partnership,caerus,https://caerus.decilehub.com/firm_admin/entities/l8ym4j8Z/dashboard
5937,g8b3YyKx,Caerus Firm,Management Company,caerus,https://caerus.decilehub.com/firm_admin/entities/g8b3YyKx/dashboard
5927,3nOzEwN6,Zixtech Fund Fund,Fund,zixtech,https://zixtech.decilehub.com/firm_admin/entities/3nOzEwN6/dashboard
5926,bnl7opNa,Zixtech Fund GP,General Partnership,zixtech,https://zixtech.decilehub.com/firm_admin/entities/bnl7opNa/dashboard
5925,kKkQEOnj,Zixtech Fund Firm,Management Company,zixtech,https://zixtech.decilehub.com/firm_admin/entities/kKkQEOnj/dashboard
5915,3K5kRDnQ,SmartEdge InnoVentures Fund,Fund,smartedge,https://smartedge.decilehub.com/firm_admin/entities/3K5kRDnQ/dashboard
5914,2N3BGeKy,SmartEdge InnoVentures GP,General Partnership,smartedge,https://smartedge.decilehub.com/firm_admin/entities/2N3BGeKy/dashboard
5913,2nElRjNZ,SmartEdge InnoVentures Firm,Management Company,smartedge,https://smartedge.decilehub.com/firm_admin/entities/2nElRjNZ/dashboard
5912,w8o1raNq,"Embedding VC Fund I, LP",Fund,embedding,https://embedding.decilehub.com/firm_admin/entities/w8o1raNq/dashboard
5911,J8PLJj8A,"Embedding VC GP, LLC",General Partnership,embedding,https://embedding.decilehub.com/firm_admin/entities/J8PLJj8A/dashboard
5910,BKVL7en3,"Embedding VC, LLC",Management Company,embedding,https://embedding.decilehub.com/firm_admin/entities/BKVL7en3/dashboard
5891,zKq4m585,Kickoff Fund,Fund,kickoff,https://kickoff.decilehub.com/firm_admin/entities/zKq4m585/dashboard
5890,LnpA4x84,YARD Venture GP,General Partnership,kickoff,https://kickoff.decilehub.com/firm_admin/entities/LnpA4x84/dashboard
5889,RnePOzNq,YARD Venture Firm,Management Company,kickoff,https://kickoff.decilehub.com/firm_admin/entities/RnePOzNq/dashboard
5888,7Nar9znD,iBESA Fund,Fund,thefirm,https://thefirm.decilehub.com/firm_admin/entities/7Nar9znD/dashboard
5887,WnW1ykKE,iBESA GP,General Partnership,thefirm,https://thefirm.decilehub.com/firm_admin/entities/WnW1ykKE/dashboard
5886,9KRxOXnp,iBESA Firm,Management Company,thefirm,https://thefirm.decilehub.com/firm_admin/entities/9KRxOXnp/dashboard
5885,OnYyjanV,Mustard Venture Partners Fund,Fund,mustardvp,https://mustardvp.decilehub.com/firm_admin/entities/OnYyjanV/dashboard
5884,EK4brLn4,Mustard Venture Partners GP,General Partnership,mustardvp,https://mustardvp.decilehub.com/firm_admin/entities/EK4brLn4/dashboard
5883,08xX4O8W,Mustard Venture Partners Firm,Management Company,mustardvp,https://mustardvp.decilehub.com/firm_admin/entities/08xX4O8W/dashboard
5882,l8ymE58Z,UNU,Fund,v20,https://v20.decilehub.com/firm_admin/entities/l8ymE58Z/dashboard
5881,g8b3r7Kx,UNU,General Partnership,v20,https://v20.decilehub.com/firm_admin/entities/g8b3r7Kx/dashboard
5880,3N9rx7nJ,UNU,Management Company,v20,https://v20.decilehub.com/firm_admin/entities/3N9rx7nJ/dashboard
5879,Wnw2yAN4,The Paragon Group Fund,Fund,theparagongroup,https://theparagongroup.decilehub.com/firm_admin/entities/Wnw2yAN4/dashboard
5878,9KJVryKZ,The Paragon Group GP,General Partnership,theparagongroup,https://theparagongroup.decilehub.com/firm_admin/entities/9KJVryKZ/dashboard
5877,6N0rGA8y,The Paragon Group Firm,Management Company,theparagongroup,https://theparagongroup.decilehub.com/firm_admin/entities/6N0rGA8y/dashboard
5876,6NQ9JANr,Dranik Ventures Fund,Fund,dranik,https://dranik.decilehub.com/firm_admin/entities/6NQ9JANr/dashboard
5875,gNrvXdN1,Dranik Ventures GP,General Partnership,dranik,https://dranik.decilehub.com/firm_admin/entities/gNrvXdN1/dashboard
5874,y8m7XYNW,Dranik Ventures Firm,Management Company,dranik,https://dranik.decilehub.com/firm_admin/entities/y8m7XYNW/dashboard
5873,GNXO74Kg,Patel Ventures Fund,Fund,patel,https://patel.decilehub.com/firm_admin/entities/GNXO74Kg/dashboard
5872,PKLolx82,Patel Ventures GP,General Partnership,patel,https://patel.decilehub.com/firm_admin/entities/PKLolx82/dashboard
5871,3nOzWAN6,Patel Ventures Firm,Management Company,patel,https://patel.decilehub.com/firm_admin/entities/3nOzWAN6/dashboard
5864,g8gro9nZ,OPENXAFRICA FUND I,Fund,openxafrica,https://openxafrica.decilehub.com/firm_admin/entities/g8gro9nZ/dashboard
5863,yN2wQknQ,OPENXCAPITAL GP,General Partnership,openxafrica,https://openxafrica.decilehub.com/firm_admin/entities/yN2wQknQ/dashboard
5862,PN7dbyn0,OPENXCAPITAL,Management Company,openxafrica,https://openxafrica.decilehub.com/firm_admin/entities/PN7dbyn0/dashboard
5861,zn1rz08o,Alswamitra Impact Fund,Fund,impactfund,https://impactfund.decilehub.com/firm_admin/entities/zn1rz08o/dashboard
5860,1NA4gJKX,Alswamitra Impact GP,General Partnership,impactfund,https://impactfund.decilehub.com/firm_admin/entities/1NA4gJKX/dashboard
5859,3K5kY4nQ,Alswamitra Impact Firm,Management Company,impactfund,https://impactfund.decilehub.com/firm_admin/entities/3K5kY4nQ/dashboard
5858,2N3BR4Ky,TechLand Ventures,Fund,techland,https://techland.decilehub.com/firm_admin/entities/2N3BR4Ky/dashboard
5857,2nElJPNZ,7Hats Venture Studio GP,General Partnership,techland,https://techland.decilehub.com/firm_admin/entities/2nElJPNZ/dashboard
5856,w8o1lwNq,7Hats Venture Studio Firm,Management Company,techland,https://techland.decilehub.com/firm_admin/entities/w8o1lwNq/dashboard
5852,mnjJronL,Earthshots Collective Fund,Fund,earthshots,https://earthshots.decilehub.com/firm_admin/entities/mnjJronL/dashboard
5851,WN6zxdN3,Earthshots Collective GP,General Partnership,earthshots,https://earthshots.decilehub.com/firm_admin/entities/WN6zxdN3/dashboard
5850,yKvOAZNx,Earthshots Collective Firm,Management Company,earthshots,https://earthshots.decilehub.com/firm_admin/entities/yKvOAZNx/dashboard
5849,L8Z9RmnO,Slake VC Fund,Fund,slakevc,https://slakevc.decilehub.com/firm_admin/entities/L8Z9RmnO/dashboard
5848,GNM6Exn1,Slake VC GP,General Partnership,slakevc,https://slakevc.decilehub.com/firm_admin/entities/GNM6Exn1/dashboard
5847,zKq4Q585,Slake VC Firm,Management Company,slakevc,https://slakevc.decilehub.com/firm_admin/entities/zKq4Q585/dashboard
5846,LnpAXx84,Bazi Capital Fund,Fund,ngamiacapital,https://ngamiacapital.decilehub.com/firm_admin/entities/LnpAXx84/dashboard
5845,RnePyzNq,Bazi Capital GP,General Partnership,ngamiacapital,https://ngamiacapital.decilehub.com/firm_admin/entities/RnePyzNq/dashboard
5844,7Nar6znD,Bazi Capital Firm,Management Company,ngamiacapital,https://ngamiacapital.decilehub.com/firm_admin/entities/7Nar6znD/dashboard
5843,WnW12kKE,Anti Fund,Fund,antigravity,https://antigravity.decilehub.com/firm_admin/entities/WnW12kKE/dashboard
5842,9KRxoXnp,Anti GP,General Partnership,antigravity,https://antigravity.decilehub.com/firm_admin/entities/9KRxoXnp/dashboard
5841,OnYyRanV,Anti Firm,Management Company,antigravity,https://antigravity.decilehub.com/firm_admin/entities/OnYyRanV/dashboard
5837,g8b3j7Kx,Pixie Dust Ventures Fund,Fund,pdv,https://pdv.decilehub.com/firm_admin/entities/g8b3j7Kx/dashboard
5836,3N9rZ7nJ,Pixie Dust Ventures GP,General Partnership,pdv,https://pdv.decilehub.com/firm_admin/entities/3N9rZ7nJ/dashboard
5835,Wnw21AN4,Pixie Dust Ventures Firm,Management Company,pdv,https://pdv.decilehub.com/firm_admin/entities/Wnw21AN4/dashboard
5831,gNrv0dN1,"Zenani Capital Impact Ventures Fund I, LP",Fund,zenanicapital,https://zenanicapital.decilehub.com/firm_admin/entities/gNrv0dN1/dashboard
5830,y8m7kYNW,"Zenani Capital Impact Ventures, LLC",General Partnership,zenanicapital,https://zenanicapital.decilehub.com/firm_admin/entities/y8m7kYNW/dashboard
5829,GNXOb4Kg,"Zenani Capital, LLC",Management Company,zenanicapital,https://zenanicapital.decilehub.com/firm_admin/entities/GNXOb4Kg/dashboard
5825,kKkQALnj,The Garage Syndicate Management LLC Fund,Fund,t16e,https://t16e.decilehub.com/firm_admin/entities/kKkQALnj/dashboard
5824,3nz4rPKm,The Garage Syndicate Management LLC GP,General Partnership,t16e,https://t16e.decilehub.com/firm_admin/entities/3nz4rPKm/dashboard
5823,9nGbXBNm,The Garage Syndicate Management LLC Firm,Management Company,t16e,https://t16e.decilehub.com/firm_admin/entities/9nGbXBNm/dashboard
5822,0ndrbRKA,build3 Fund,Fund,build3,https://build3.decilehub.com/firm_admin/entities/0ndrbRKA/dashboard
5821,p8B3o4Kk,build3 GP,General Partnership,build3,https://build3.decilehub.com/firm_admin/entities/p8B3o4Kk/dashboard
5820,g8gr29nZ,build3 Firm,Management Company,build3,https://build3.decilehub.com/firm_admin/entities/g8gr29nZ/dashboard
5819,yN2wzknQ,Venture Dynamics Fund,Fund,venturedynamics,https://venturedynamics.decilehub.com/firm_admin/entities/yN2wzknQ/dashboard
5818,PN7dJyn0,Venture Dynamics GP,General Partnership,venturedynamics,https://venturedynamics.decilehub.com/firm_admin/entities/PN7dJyn0/dashboard
5817,zn1rA08o,Venture Dynamics Firm,Management Company,venturedynamics,https://venturedynamics.decilehub.com/firm_admin/entities/zn1rA08o/dashboard
5816,1NA4rJKX,Entropy Capital Fund,Fund,entropy,https://entropy.decilehub.com/firm_admin/entities/1NA4rJKX/dashboard
